ID,SequenceID,WellPosition,ScanPosition,Tag,RLU,RLU(RQ),Timestamp(ms)
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:16,,,35500,ValidSlopeSaturation,6276725
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:17,,,35900,ValidSlopeSaturation,6277213
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:18,,,32010,ValidSlopeSaturation,6277708
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:19,,,33350,ValidSlopeSaturation,6278197
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:20,,,33720,ValidSlopeSaturation,6278687
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:21,,,31000,ValidSlopeSaturation,6279172
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:22,,,30730,ValidSlopeSaturation,6279663
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:23,,,28530,ValidSlopeSaturation,6280153
26e58645-ceeb-4412-a02e-407ca82df1b3,0,I:24,,,35260,ValidSlopeSaturation,6280647
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:1,,,41220,ValidSlopeSaturation,6282530
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:2,,,37840,ValidSlopeSaturation,6283020
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:3,,,10650,ValidSlopeSaturation,6283516
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:4,,,8694,ValidSlopeSaturation,6283993
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:5,,,18970,ValidSlopeSaturation,6284485
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:6,,,16370,ValidSlopeSaturation,6284969
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:7,,,24720,ValidSlopeSaturation,6285459
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:8,,,23640,ValidSlopeSaturation,6285941
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:9,,,31370,ValidSlopeSaturation,6286434
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:10,,,28530,ValidSlopeSaturation,6286920
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:11,,,31500,ValidSlopeSaturation,6287412
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:12,,,31170,ValidSlopeSaturation,6287905
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:13,,,31700,ValidSlopeSaturation,6288393
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:14,,,29740,ValidSlopeSaturation,6288880
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:15,,,27460,ValidSlopeSaturation,6289369
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:16,,,30130,ValidSlopeSaturation,6289862
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:17,,,32480,ValidSlopeSaturation,6290344
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:18,,,34850,ValidSlopeSaturation,6290824
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:19,,,31600,ValidSlopeSaturation,6291324
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:20,,,33180,ValidSlopeSaturation,6291810
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:21,,,34730,ValidSlopeSaturation,6292300
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:22,,,29500,ValidSlopeSaturation,6292786
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:23,,,30480,ValidSlopeSaturation,6293266
26e58645-ceeb-4412-a02e-407ca82df1b3,0,J:24,,,35110,ValidSlopeSaturation,6293755
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:1,,,31190,ValidSlopeSaturation,6295596
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:2,,,33260,ValidSlopeSaturation,6296081
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:3,,,8974,ValidSlopeSaturation,6296577
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:4,,,10390,ValidSlopeSaturation,6297054
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:5,,,18730,ValidSlopeSaturation,6297542
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:6,,,14070,ValidSlopeSaturation,6298031
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:7,,,24200,ValidSlopeSaturation,6298506
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:8,,,22580,ValidSlopeSaturation,6298982
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:9,,,26230,ValidSlopeSaturation,6299472
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:10,,,26010,ValidSlopeSaturation,6299967
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:11,,,29020,ValidSlopeSaturation,6300453
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:12,,,28380,ValidSlopeSaturation,6300934
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:13,,,26440,ValidSlopeSaturation,6301427
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:14,,,32700,ValidSlopeSaturation,6301906
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:15,,,32310,ValidSlopeSaturation,6302395
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:16,,,30650,ValidSlopeSaturation,6302885
26e58645-ceeb-4412-a02e-407ca82df1b3,0,K:17,,,32940,ValidSlopeSaturation,6303383
